0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,label
0.55302167,0.25294656,0.00073946564,0.0,9.859542e-05,0.00083806104,4.929771e-05,0.0,0.53483087,0.0014789313,0.006556595,0.012373725,0.023317816,0.030071603,0.08301734,0.11604681,0.53897184,0.0072960607,0.009267969,0.013458274,0.01010603,0.02494464,0.172049,0.03159983,clouded_sulphur
0.5441442,0.36750603,0.001512601,5.602226e-05,0.0004481781,0.00050420035,0.00039215584,0.0033053134,0.4602789,0.0020728237,0.007843116,0.012380919,0.022128792,0.040392052,0.08319306,0.28957906,0.46016684,0.0054901815,0.0154061215,0.06560207,0.16604999,0.089075394,0.1094675,0.006610627,clouded_sulphur
0.5364629,0.42981163,0.0003562959,0.0,0.0032066633,0.002731602,0.0003562959,0.0,0.3871155,0.022743555,0.09685311,0.20481077,0.16425242,0.06644919,0.019596275,0.011104556,0.37440762,0.009204311,0.03224478,0.042161684,0.036401566,0.04162724,0.056769814,0.38010836,clouded_sulphur
0.52355534,0.41968375,0.0026012233,5.9118713e-05,0.0006503058,0.0042565474,0.013715541,0.004079191,0.4691661,0.02063243,0.046467308,0.07726816,0.13437684,0.1424761,0.06763181,0.01058225,0.460653,0.0065030586,0.014129372,0.029441118,0.13892898,0.19012578,0.083830334,0.04498934,clouded_sulphur
0.5626799,0.26990426,0.0007678641,0.0,0.00016454232,0.0021938975,0.022981077,0.039928935,0.50541914,0.06861415,0.13832524,0.1490205,0.025174974,0.003510236,0.001371186,0.0071850144,0.4936818,0.0058686757,0.007239862,0.014753961,0.023913482,0.20825572,0.1347053,0.010201624,clouded_sulphur
0.5473612,0.42220092,0.00059289555,0.0,0.00017786867,0.0008893433,0.00011857911,5.9289556e-05,0.36148843,0.0009486329,0.004387427,0.022174293,0.0879857,0.2695896,0.20543832,0.019387685,0.3650458,0.005513929,0.0131029915,0.022115005,0.06456633,0.08952723,0.34204143,0.06948736,clouded_sulphur
0.43463737,0.5204534,0.0026908908,0.0,0.0002339905,0.00017549288,0.0002339905,0.0,0.38204798,0.002047417,0.018894734,0.11541582,0.37075797,0.0590826,0.0025738955,0.007604691,0.3800006,0.009008635,0.019596705,0.03819895,0.08716147,0.19257419,0.22000957,0.0118750185,clouded_sulphur
0.5340478,0.29307994,0.0,0.0,5.0496197e-05,5.0496197e-05,0.000100992394,0.0,0.49955887,0.008028896,0.0955388,0.19370341,0.023026265,0.0035347338,0.00045446577,0.0034842377,0.4980945,0.003332749,0.0036357262,0.009543781,0.005655574,0.007422941,0.010402217,0.2892422,clouded_sulphur
0.4981068,0.37368682,0.0016006003,0.0,0.000106706684,0.0006402401,0.0,0.0,0.4969864,0.00069359347,0.004321621,0.009710308,0.030784879,0.20935851,0.11321579,0.009070069,0.49671963,0.0024009005,0.0045350343,0.009603602,0.0128048025,0.030678172,0.09112751,0.22627153,clouded_sulphur
0.47065827,0.4368299,0.0009427584,0.0,5.5456378e-05,5.5456378e-05,5.5456378e-05,0.0,0.4539659,0.0039928593,0.037155773,0.2633069,0.13836366,0.0065438524,0.0006100201,0.004658336,0.45263496,0.0056565506,0.013143161,0.01929882,0.02279257,0.08329548,0.27861285,0.033162914,clouded_sulphur
0.47081742,0.46209225,0.00085540954,0.0,0.00017108192,0.00039919114,0.0,0.0,0.43557456,0.002224065,0.036497474,0.27675352,0.1411996,0.017678464,0.0066151675,0.01779252,0.43386373,0.0058738124,0.0087251775,0.017963601,0.013287362,0.03997614,0.19942448,0.21522105,clouded_sulphur
0.60848886,0.33031595,0.00046093276,5.7616595e-05,0.001555648,0.0012099484,0.00057616597,0.0013251817,0.43909606,0.11534842,0.2194616,0.13585994,0.028174516,0.0023622804,0.0012099484,0.0024775136,0.39052528,0.0013251817,0.0032265293,0.022931404,0.05738613,0.0791652,0.12894595,0.26048464,clouded_sulphur
0.514833,0.37312636,0.00081409386,0.0,0.00010854585,0.00010854585,0.0002170917,0.0,0.48237777,0.007272572,0.03212957,0.22365873,0.10767748,0.024748454,0.005047382,0.006295659,0.48134658,0.021654896,0.02653946,0.021003623,0.020243801,0.063010864,0.24884136,0.0065670237,clouded_sulphur
0.47084665,0.4800228,0.0021040814,5.8446705e-05,0.0010520407,0.0028638886,0.00064291374,0.0,0.37587076,0.017183332,0.069200896,0.34653053,0.12402391,0.015488377,0.0016949545,0.007598072,0.35857055,0.03606162,0.0931056,0.045529984,0.073935084,0.3458876,0.00011689341,0.004383503,clouded_sulphur
0.5134485,0.33847675,0.0016157652,0.0,0.000104242914,0.00031272875,0.0,0.0,0.5026072,0.0062024533,0.027155278,0.24580479,0.064943336,0.0021891012,0.00026060728,0.004795174,0.498229,0.0031794088,0.005316389,0.010632778,0.009798834,0.01464613,0.21234281,0.09981259,clouded_sulphur
0.51558155,0.324715,0.002573019,0.0,0.000102920756,0.00015438114,0.0,0.0,0.45815176,0.0009262868,0.015129351,0.10852994,0.19457169,0.03118499,0.002984702,0.031648133,0.58880967,0.12118919,0.056143273,0.043020874,0.023002788,0.007358834,0.0022127964,0.0013894303,clouded_sulphur
0.4583956,0.44917548,0.0014996585,0.0,0.00038880034,0.00049988617,5.5542907e-05,0.0,0.45911768,0.016551787,0.058542226,0.24677713,0.11558479,0.009109037,0.00016662871,0.004165718,0.45506305,0.0034436602,0.0034992031,0.0092756655,0.005943091,0.013774641,0.16446255,0.25455314,clouded_sulphur
0.4000126,0.52675545,0.0034778747,0.0010832724,0.0017674445,0.0005701434,0.00034208602,0.00011402868,0.39339894,0.01117481,0.027765984,0.26745427,0.22737318,0.0023946022,5.701434e-05,0.0045041326,0.3765227,0.0049602473,0.007582907,0.015849985,0.012657183,0.022235593,0.15057486,0.34373945,clouded_sulphur
0.62052965,0.28130677,0.00022063276,0.0,0.00022063276,0.0005515819,0.0005515819,0.00033094914,0.4114801,0.00044126553,0.0015995875,0.0042471807,0.027137829,0.18985449,0.23872465,0.030226689,0.41512054,0.0037507568,0.005405503,0.008494361,0.011252271,0.02868226,0.16299245,0.26801366,clouded_sulphur
0.5138841,0.3563504,0.00010626223,0.0,0.0,0.00010626223,5.3131116e-05,0.0,0.46766007,5.3131116e-05,0.0015408024,0.017267613,0.0414954,0.19228151,0.1420726,0.008129061,0.46930715,0.0024971624,0.0044098827,0.00998865,0.0071195695,0.0127514675,0.033897653,0.33052868,clouded_sulphur
0.4474958,0.49394166,0.00017309017,0.0,0.0010385411,0.002307869,0.00034618034,0.0,0.37808663,0.007269787,0.012635583,0.0369836,0.11112389,0.36170077,0.025501952,0.012000918,0.3732401,0.0040964675,0.0077890577,0.021059304,0.025444256,0.25115386,0.25219238,0.010327714,clouded_sulphur
0.4377226,0.47253254,0.0024026132,0.0016203669,0.0005587472,0.00039112306,0.00016762417,5.5874723e-05,0.43219098,0.004861101,0.018662158,0.09973638,0.27456838,0.06425593,0.008828206,0.012348314,0.42850325,0.00201149,0.008437083,0.013354059,0.015086175,0.05866846,0.34452355,0.044867404,clouded_sulphur
0.63361627,0.30576873,0.00051747245,0.0,0.00051747245,0.0006899633,0.0002874847,0.00063246634,0.35676852,0.0010349449,0.005979682,0.017824052,0.044100154,0.07681591,0.11551136,0.32399526,0.3576885,0.002932344,0.0054622097,0.016559118,0.03173831,0.077965856,0.31082848,0.13885511,clouded_sulphur
0.5424913,0.3769798,0.00033709072,0.0,0.00022472715,0.00016854536,0.00016854536,0.000112363574,0.44181356,0.012697084,0.030787619,0.07180032,0.29062837,0.065227054,0.002640544,0.0048878156,0.43917304,0.0035956344,0.0055619967,0.010618358,0.016124172,0.06994633,0.23624441,0.13921846,clouded_sulphur
0.48603976,0.3778429,0.0017979927,0.0,5.288214e-05,0.0006874678,0.0,0.0,0.48545805,0.0031729285,0.018350102,0.1122159,0.19963008,0.03929143,0.0020624034,0.0062400927,0.48403022,0.0023796964,0.0023796964,0.008302496,0.007615028,0.012797478,0.04124807,0.3076683,clouded_sulphur
0.45412967,0.48550045,0.00086183514,0.0,5.7455676e-05,0.00080437947,0.0,0.0,0.44867137,0.005860479,0.10313294,0.21183908,0.07113013,0.025567776,0.021028778,0.054123245,0.44976303,0.0064924913,0.011720958,0.08796464,0.27320173,0.0804954,0.02792346,0.0037920745,clouded_sulphur
0.5978295,0.34895563,0.00052065664,0.0,0.00011570147,0.00034710442,5.7850735e-05,0.0,0.4080791,0.00011570147,0.004628059,0.027247697,0.057619333,0.17436212,0.19865942,0.07711503,0.40802124,0.0026611339,0.005437969,0.015272594,0.019264296,0.07306548,0.28954294,0.13456081,clouded_sulphur
0.5436892,0.29128757,0.00056134607,0.0,5.103146e-05,0.0002551573,0.00015309438,0.00010206292,0.5150095,0.0105124805,0.029904436,0.10486965,0.16457646,0.00872638,0.00040825168,0.00209229,0.5090898,0.0023984786,0.0038273595,0.0062768697,0.005307272,0.016125942,0.06690224,0.22617143,clouded_sulphur
0.49099022,0.456392,0.0104789855,0.00052687636,0.00023416727,0.0002927091,0.00017562545,5.8541817e-05,0.4524697,0.0811975,0.20191072,0.12071323,0.042442817,0.032724876,0.020489635,0.0072006434,0.44093695,0.015981916,0.046306577,0.1892657,0.21449721,0.042618442,0.0056785564,0.0038637598,clouded_sulphur
0.56849426,0.27034083,0.00025610157,0.0,5.1220315e-05,0.0,0.0,5.1220315e-05,0.48700276,0.0022024736,0.03426639,0.15509512,0.1457218,0.008297691,0.0018439314,0.004763489,0.48597834,0.0043025063,0.0067610815,0.008553793,0.0064025396,0.013112401,0.026378462,0.2877045,clouded_sulphur
0.35402855,0.61142325,0.0021277175,0.000118206524,0.00035461958,0.0002955163,0.0,0.0,0.31496128,0.0017730979,0.0049055708,0.010697691,0.022695653,0.042731658,0.17151767,0.39906523,0.32146263,0.052661005,0.057389267,0.04822826,0.20863451,0.23227581,0.016194293,0.03150204,clouded_sulphur
0.5031579,0.36573562,0.0031491485,0.00021718266,0.000977322,0.0007601393,0.0029862616,0.012596594,0.455975,0.21142732,0.14339486,0.05923657,0.0111849075,0.0014116873,0.0007058437,0.0062440014,0.35487646,0.0040178793,0.009013081,0.012053638,0.011564977,0.032143034,0.45673513,0.009175967,clouded_sulphur
0.5287817,0.31457663,0.0011347247,0.0,0.00010315679,0.00020631358,0.00025789198,0.0,0.50381774,0.0029915469,0.05049525,0.24721524,0.03569225,0.0015989302,0.00015473519,0.0030947037,0.50129044,0.0035073308,0.005106261,0.009645159,0.0137714315,0.095987394,0.20414728,0.011605139,clouded_sulphur
0.52106726,0.3801102,0.00022041763,0.0,0.00011020881,0.001212297,0.00011020881,0.0,0.47472447,0.00044083525,0.0027552203,0.023474477,0.12740138,0.19980858,0.058741298,0.015484339,0.47913283,0.0036368908,0.0060063805,0.013720998,0.017247679,0.13340777,0.22273201,0.026946055,clouded_sulphur
0.5633778,0.24415344,0.0007912609,0.0,0.00024726902,0.00044508427,0.0007418071,0.00049453805,0.5304415,0.0036101278,0.0144899655,0.03219443,0.10869947,0.10612787,0.009594038,0.005093742,0.5308866,0.005637734,0.005341011,0.007714794,0.0089016855,0.020820053,0.052124314,0.17882496,clouded_sulphur
0.4836386,0.4007446,0.0005403783,0.0,0.0001621135,0.00027018916,0.0,0.0,0.45953774,0.000324227,0.0017292107,0.0067006918,0.037664372,0.21242273,0.14449717,0.022479739,0.46169928,0.0051335944,0.0073491456,0.0123206265,0.021669172,0.33303517,0.039285507,0.004863405,clouded_sulphur
0.75522685,0.026281226,0.00033448834,0.0,0.00043005642,0.00043005642,0.00014335214,4.7784048e-05,0.3837537,0.0019113619,0.002962611,0.005925222,0.01452635,0.014765271,0.050125465,0.30892387,0.3840404,0.0028192587,0.0072153914,0.03349662,0.1261021,0.07134158,0.055190574,0.10268792,clouded_sulphur
0.8179366,0.008585794,0.0003048211,5.0803515e-05,0.0024893722,0.001371695,0.0003048211,0.0013208914,0.3238216,0.0056391903,0.010821149,0.015495072,0.0361213,0.077830985,0.16541624,0.19721925,0.31879205,0.007925348,0.020118192,0.08311455,0.08829651,0.071023315,0.10374078,0.13935405,clouded_sulphur
0.40470102,0.5256146,0.0013701261,0.0,0.0008563289,0.002511898,0.00028544295,0.0,0.38312152,0.008163668,0.012445313,0.044300746,0.09368238,0.3223222,0.057602387,0.013701262,0.3792395,0.010447212,0.017526196,0.02671746,0.024833536,0.37455824,0.09419617,0.007821137,clouded_sulphur
0.4807344,0.4337722,0.00016752274,0.0,0.0,5.5840912e-05,0.00016752274,0.0,0.46068752,0.00061425,0.003238773,0.03668748,0.1311703,0.13586093,0.123408414,0.023229819,0.46130177,0.0046347957,0.0055840914,0.01044225,0.007650205,0.012955092,0.11257528,0.29975402,clouded_sulphur
0.46152562,0.46254706,0.0043695406,0.00034048368,0.00034048368,0.00017024184,0.0002837364,0.00017024184,0.43820247,0.020315526,0.06917493,0.28078553,0.11746687,0.00068096735,0.000113494556,0.0030076057,0.43201703,0.0034048366,0.005504486,0.012314159,0.011860181,0.034105115,0.24946104,0.18108056,clouded_sulphur
0.7378744,0.1945154,0.0011465689,5.7328445e-05,0.0016625249,0.0022931378,0.00074526976,0.00097458356,0.32780406,0.01622395,0.0445442,0.061685406,0.08352754,0.0949359,0.14303447,0.16751371,0.3158224,0.02545383,0.10078341,0.049245134,0.029065521,0.031415988,0.035944935,0.35153803,clouded_sulphur
0.4903095,0.43578663,0.00073603046,0.0,0.00016985319,0.0003963241,5.6617726e-05,0.00016985319,0.46143445,0.010304426,0.024911799,0.018061055,0.040141966,0.18429069,0.15026344,0.038216963,0.4554896,0.0030007395,0.0049823597,0.008436041,0.00945516,0.02836548,0.2213753,0.19652012,clouded_sulphur
0.5635946,0.17238356,0.0018487382,0.0,0.00013527353,0.00031563823,0.0003607294,0.00013527353,0.55994225,0.0042385706,0.014519359,0.04973557,0.099922046,0.0064931293,0.0005410941,0.003381838,0.56138515,0.003381838,0.0037425675,0.0076655,0.014834997,0.04103297,0.095367834,0.011362976,clouded_sulphur
0.56979966,0.28544816,0.00015666749,0.0,0.0,0.000104445,5.22225e-05,5.22225e-05,0.4962704,0.0005744475,0.0044389125,0.02193345,0.114889495,0.1940588,0.016397864,0.0070500374,0.49564373,0.0050133597,0.0057966975,0.0104967225,0.011958952,0.038122423,0.20267552,0.08590601,clouded_sulphur
0.48123494,0.42433253,0.0010516981,0.0,5.5352535e-05,0.00016605761,5.5352535e-05,0.0,0.4713822,0.16400956,0.23934436,0.022749892,0.005092433,0.0009409931,0.00033211522,0.0030443894,0.46158478,0.0066976566,0.008911758,0.015996883,0.045721196,0.20701848,0.15144454,0.009520636,clouded_sulphur
0.46402556,0.5304018,0.00054755865,6.083985e-05,0.00091259775,0.0007909181,6.083985e-05,0.0,0.40829626,0.0034070318,0.01222881,0.04800264,0.1502136,0.20959328,0.117846794,0.047211725,0.4092697,0.0054147467,0.01241133,0.043013774,0.05773702,0.09722208,0.19474836,0.17698313,clouded_sulphur
0.54187727,0.2919958,0.0005098582,0.0,0.00010197164,0.0008667589,0.0,0.0,0.5256128,0.011420824,0.012338568,0.020649256,0.11385133,0.13812058,0.009993221,0.003365064,0.5161804,0.0021923902,0.0065771705,0.020904185,0.021516016,0.05873566,0.20271961,0.0065261847,clouded_sulphur
0.468111,0.4249344,0.00060119334,0.0,0.00021861577,0.0013663486,0.00016396183,5.465394e-05,0.42947066,0.00049188547,0.0021861577,0.0044816234,0.0131716,0.014756564,0.023227924,0.40766376,0.43400696,0.0056840098,0.007268974,0.018746302,0.08137972,0.12832746,0.18943056,0.030606207,clouded_sulphur
0.76550716,0.008675242,0.00033183987,0.0,0.000616274,0.0013747652,0.00014221709,4.7405694e-05,0.41731232,0.0007584911,0.0017540107,0.009955196,0.04361324,0.077603124,0.11514843,0.110550076,0.42243215,0.008770053,0.031335164,0.07646538,0.048401214,0.11898829,0.06627316,0.004029484,clouded_sulphur
0.51415884,0.40701655,0.0024824962,0.0,5.642037e-05,0.00033852222,0.00028210186,5.642037e-05,0.4750031,0.004908572,0.010776291,0.022511728,0.04440283,0.14934471,0.11064035,0.10680376,0.47579297,0.005811298,0.008575896,0.012920264,0.015741283,0.059072126,0.22500443,0.12147305,clouded_sulphur
0.6294315,0.26523215,0.0019243625,5.4981785e-05,0.0003298907,0.00054981787,0.0019243625,0.0013745446,0.44568235,0.07147632,0.13756442,0.1575778,0.06746265,0.013745447,0.0024191986,0.004893379,0.44078898,0.004398543,0.005278251,0.007917377,0.010116649,0.031504564,0.14861576,0.25220144,clouded_sulphur
0.44088468,0.46406585,0.00011064994,0.0,5.532497e-05,0.00066389964,0.00027662487,0.00038727478,0.399059,0.005532497,0.045145176,0.352752,0.09466103,0.0033194982,0.00077454955,0.005200547,0.39839512,0.0029322235,0.0039280728,0.009903169,0.0061963964,0.025338836,0.3529733,0.10677719,clouded_sulphur
0.40796605,0.4973643,0.0006089045,0.0,0.00027677478,0.0006089045,0.000110709916,0.0,0.40204307,0.002657038,0.015277969,0.03127555,0.12643072,0.31186983,0.01317448,0.004206977,0.39910924,0.0016052938,0.0026016831,0.0061997552,0.005535496,0.025241861,0.37652442,0.09011787,clouded_sulphur
0.5914142,0.32356176,0.0003359354,5.598923e-05,0.00027994614,0.00044791383,0.00027994614,0.0009518169,0.46123928,0.019876176,0.08700726,0.150779,0.114497975,0.054197572,0.01965222,0.010078061,0.48744223,0.03790471,0.022171734,0.02749071,0.03476931,0.13437414,0.16080107,0.01237362,clouded_sulphur
0.5290571,0.35524952,0.004903836,0.001225959,0.0011702337,0.00133741,0.005405365,0.014655784,0.50710124,0.025800867,0.035552815,0.08648584,0.19509467,0.055000983,0.0019503895,0.006018345,0.48213628,0.0067985007,0.0124267675,0.019503895,0.02819706,0.09857826,0.19258703,0.07277739,clouded_sulphur
0.40909564,0.5698973,0.0006582873,0.0,5.98443e-05,0.0006582873,0.0001196886,0.0,0.37887427,0.0056852084,0.0792937,0.2504484,0.17444614,0.02908433,0.04715731,0.015499674,0.37660018,0.011250729,0.017773757,0.028725265,0.0189108,0.064033404,0.173728,0.2894669,clouded_sulphur
0.53513914,0.3701319,0.00022133766,0.0,0.0003320065,0.00027667207,0.00027667207,0.00022133766,0.47155988,0.015604305,0.021912428,0.07193474,0.25492564,0.06274923,0.0017707013,0.00614212,0.46829516,0.0068614674,0.013556931,0.088922404,0.19438979,0.11847098,0.009628188,0.0064741266,clouded_sulphur
0.5149252,0.37425393,5.4334196e-05,0.0,5.4334196e-05,0.00086934713,5.4334196e-05,0.0,0.49721223,0.0017386943,0.0023907046,0.003042715,0.010921174,0.06770041,0.20581794,0.10138761,0.49943992,0.0031513833,0.005324751,0.014235559,0.040207304,0.07297082,0.15088606,0.10399565,clouded_sulphur
0.7574084,0.019390263,0.00019010062,0.0,0.00028515092,0.0010455534,0.00028515092,4.7525155e-05,0.39327064,0.0007128773,0.0031841854,0.014162496,0.086828455,0.18867487,0.07832146,0.013497144,0.39659742,0.0052752923,0.008031751,0.0106456345,0.013354569,0.060594574,0.24185552,0.04229739,clouded_sulphur
0.5224421,0.32295388,0.00020672356,0.0,0.00041344712,0.0006201707,0.00010336178,0.0,0.49825546,0.015814353,0.05581536,0.22765432,0.04511742,0.0006201707,5.168089e-05,0.0034109387,0.48890123,0.0028941298,0.005116408,0.009664327,0.0081139,0.0162278,0.039794285,0.27602765,clouded_sulphur
0.5487116,0.29786316,0.00015516399,0.0,0.00015516399,0.00041377064,0.00010344266,0.0,0.5193856,0.0016033612,0.008016806,0.014792301,0.058134776,0.13059635,0.09175364,0.023119435,0.5189201,0.0019654105,0.0051204115,0.013033776,0.17088728,0.10747693,0.021154024,0.008844348,clouded_sulphur
0.4196091,0.51496184,0.00051387696,0.0,5.709744e-05,0.00011419488,0.00022838976,0.0,0.39625624,0.00028548721,0.0062807184,0.016786648,0.032888126,0.056298077,0.3368749,0.089814276,0.39814046,0.003368749,0.006166524,0.00936398,0.011362391,0.035514608,0.28251815,0.18904963,clouded_sulphur
0.50528616,0.43599868,0.0010943164,0.0,0.00023038239,0.00028797798,5.7595596e-05,0.0006911472,0.4615711,0.019812886,0.04509735,0.10551513,0.2068258,0.08840924,0.011346333,0.0050684125,0.45281658,0.0045500523,0.010424803,0.021598348,0.030525666,0.07205209,0.2184601,0.13321862,clouded_sulphur
0.4649273,0.45097443,0.0015689966,0.0,0.00011207118,0.00044828473,5.603559e-05,0.0,0.44576314,0.0020172813,0.007957054,0.020565063,0.057212338,0.12843357,0.18407692,0.07206177,0.44985372,0.005939773,0.006556164,0.009357944,0.008685516,0.013280435,0.09060955,0.333804,clouded_sulphur
0.5149302,0.3827154,0.00016451444,0.0,5.4838143e-05,0.00043870514,0.00016451444,0.0,0.47709185,0.001535468,0.0087192645,0.02363524,0.12453742,0.20498498,0.041512474,0.016451443,0.47780475,0.008883779,0.024457812,0.07046702,0.25082967,0.061034855,0.0007128959,0.004277375,clouded_sulphur
0.4897866,0.44504234,0.0007428801,0.0,0.00017143387,0.0002285785,0.00017143387,0.00011428925,0.4161843,0.0026286528,0.016629087,0.027543709,0.05840181,0.28349447,0.12234664,0.009028851,0.41698432,0.0047430038,0.009771731,0.021886392,0.039486937,0.12360383,0.31240967,0.0073716566,clouded_sulphur
0.39834487,0.4958965,0.000327721,0.0,0.0,0.00027310083,5.4620166e-05,0.0,0.34711117,0.00010924033,0.00021848067,0.0018024655,0.0077014435,0.009230808,0.026873121,0.50185007,0.3526824,0.004915815,0.008793847,0.06942223,0.17746092,0.24611847,0.027637804,0.007865304,clouded_sulphur
0.4957849,0.41073138,0.0011651167,5.548175e-05,0.0,0.00038837225,0.00027740875,0.00061029923,0.48052743,5.548175e-05,0.00049933576,0.0056591383,0.02191529,0.03489802,0.1507994,0.21465889,0.4870188,0.004604985,0.016256152,0.03484254,0.024689378,0.053428926,0.15762365,0.13054855,clouded_sulphur
0.54176086,0.32808998,0.0015965449,5.3218162e-05,0.0,0.00015965449,5.3218162e-05,0.00021287265,0.50972354,0.0040977984,0.015912231,0.087277785,0.13639815,0.050823346,0.038955696,0.028737808,0.51445997,0.0060668704,0.007556979,0.014581776,0.030653661,0.08493619,0.18317692,0.030494006,clouded_sulphur
0.5781262,0.0020189432,7.084011e-05,0.0,0.0,0.000106260166,0.0,0.0,0.57628435,0.00038962063,0.000637561,0.0006729811,0.00060214096,0.00017710029,7.084011e-05,0.0014876424,0.5776303,0.00092092145,0.00092092145,0.0005667209,0.00014168023,0.0,0.0,0.00014168023,clouded_sulphur
0.5008788,0.42684525,0.0022762045,0.0,0.00073976646,0.0011950074,0.00034143066,5.690511e-05,0.47703555,0.0036988324,0.01024292,0.01849416,0.02606254,0.056734398,0.13076794,0.209297,0.47658032,0.016559387,0.07693571,0.120809555,0.11102188,0.11722453,0.009560059,0.0036419271,clouded_sulphur
0.48105243,0.4077362,0.0035976726,5.451019e-05,0.00027255094,0.00027255094,0.00010902038,0.0,0.4803983,0.01695267,0.043444622,0.16641961,0.18179148,0.00092667324,0.00021804076,0.0029435502,0.47205824,0.0022349178,0.0033796318,0.0061596516,0.0057780803,0.018696995,0.26759052,0.11719691,clouded_sulphur
0.5151201,0.4013471,0.00050490967,0.0,0.0011781226,0.0008415161,0.0,0.00016830323,0.43899092,0.0073492406,0.012847146,0.012230034,0.038260933,0.30889252,0.093801,0.00678823,0.4328759,0.0023001442,0.0054979054,0.014586279,0.05525956,0.25655022,0.13391326,0.018176747,clouded_sulphur
0.58386284,0.17167255,0.00050996436,0.0,0.00041724357,0.00088084757,0.00069540594,0.0015298931,0.5474236,0.003616111,0.015716175,0.08553493,0.06759346,0.020259494,0.007834908,0.011590099,0.5510397,0.0061195726,0.006861339,0.011729181,0.012192785,0.027167194,0.103986375,0.040472627,clouded_sulphur
0.6001814,0.2942219,0.0019003694,0.0006148254,0.005421642,0.005533429,0.0021798355,0.0057011084,0.4681616,0.012128828,0.015370635,0.014252771,0.030517697,0.049800858,0.106029436,0.21949267,0.46698785,0.028281968,0.045049936,0.05259552,0.034821477,0.036330592,0.046335477,0.20535168,clouded_sulphur
0.40746963,0.5232118,0.0012002892,0.0,0.0011431326,0.0027435182,0.00062872295,5.715663e-05,0.38329238,0.008630651,0.013088868,0.043153256,0.09345109,0.32219192,0.05881417,0.013831904,0.37934855,0.010745446,0.017261302,0.027206557,0.025034605,0.3744331,0.09516579,0.007258892,clouded_sulphur
0.4552933,0.470298,0.0010191866,0.0,5.6621477e-05,0.0005662148,0.00011324295,0.00033972887,0.42018798,0.11528133,0.29669654,0.06811564,0.017835766,0.0043032323,0.0007360792,0.0045297183,0.40999612,0.0018118873,0.0045297183,0.009002815,0.009172679,0.024233991,0.30456692,0.16437215,clouded_sulphur
0.5892691,0.22742932,0.00064908474,0.0,9.985919e-05,0.00039943677,0.00019971839,0.0,0.5204162,9.985919e-05,0.0016476767,0.01987198,0.06390988,0.15583026,0.044686988,0.011583666,0.5223634,0.0034451422,0.005542185,0.009236976,0.010385356,0.06266164,0.12856871,0.07584306,clouded_sulphur
0.7157971,0.0867897,0.00025631924,0.0,0.00035884697,0.0033321504,0.008202216,0.025170552,0.4122639,0.0612603,0.12123901,0.17901337,0.06274696,0.0006151662,0.0,0.0027682479,0.40339524,0.0031783588,0.008304744,0.010457826,0.014661461,0.062849484,0.29322922,0.043830592,clouded_sulphur
0.46739137,0.4488997,0.0008405312,0.0,0.00016810624,0.00050431874,0.00028017708,0.0,0.42586914,0.0017931332,0.010702764,0.02039689,0.025720254,0.06965202,0.33542797,0.028522026,0.42480448,0.0046509393,0.005155258,0.010030339,0.013112287,0.033229,0.26925015,0.15785176,clouded_sulphur
0.5493949,0.2790272,0.00040512116,0.0,0.00010128029,0.0005570416,0.00015192044,5.0640145e-05,0.507161,0.0023800868,0.0068364195,0.034131456,0.24530086,0.028864883,0.0008102423,0.004203132,0.50726235,0.0032916095,0.005975537,0.010938271,0.0103305895,0.10862311,0.17729114,0.005975537,clouded_sulphur
0.59014964,0.26957974,0.0005262146,5.2621457e-05,0.0006314575,0.00047359313,0.000105242914,0.0006314575,0.49201062,0.0069460324,0.015365466,0.019259453,0.06546109,0.21301165,0.043465324,0.006630304,0.48553818,0.0056831175,0.010419048,0.017101973,0.034467053,0.03357249,0.07319645,0.20217164,clouded_sulphur
0.43716368,0.49709323,0.00391095,0.0001725419,0.00063265365,0.0020129888,0.0010352514,0.00028756983,0.43831396,0.009374777,0.018692039,0.024155866,0.11209472,0.23747517,0.091849804,0.010352514,0.4307221,0.0043135476,0.0063840505,0.013515783,0.023178129,0.26790005,0.181169,0.015126173,clouded_sulphur
0.55728215,0.346987,0.00044272665,0.0,0.00022136333,0.000332045,0.00038738584,0.0010514758,0.44820538,0.00060874916,0.0066962405,0.019756677,0.120698355,0.27980325,0.018871224,0.012064301,0.44920152,0.0043165847,0.0087991925,0.01532941,0.016878953,0.08981817,0.2384083,0.08395204,clouded_sulphur
0.49750996,0.44772428,0.0013299313,0.0,0.0001156462,0.0004625848,0.0002312924,0.0,0.4515984,0.0054353713,0.010061219,0.02573128,0.047299296,0.16352373,0.12478225,0.11894212,0.44922766,0.0048571406,0.007863942,0.013357136,0.01734693,0.06597616,0.2505475,0.13819721,clouded_sulphur
0.41342807,0.4868359,0.0009354821,0.0,5.502836e-05,0.00016508508,0.00011005672,5.502836e-05,0.4014869,0.0046774102,0.045398396,0.41353813,0.031091023,0.0013206806,0.00011005672,0.003962042,0.39658937,0.002311191,0.0045123254,0.013592005,0.020965805,0.1919389,0.24790275,0.02377225,clouded_sulphur
0.5153003,0.3374824,0.015180869,0.0,5.3079963e-05,0.0002653998,0.00069003954,0.00069003954,0.5121686,0.02685846,0.061944317,0.11518352,0.14368746,0.0060511157,0.00037155973,0.0033971176,0.5059582,0.0016454789,0.0036094375,0.005891876,0.0040340773,0.010775233,0.11279492,0.22495288,clouded_sulphur
